Dataset,method,Iteration,Column,1th Iteration RMSE,2th Iteration RMSE,3th Iteration RMSE,4th Iteration RMSE,5th Iteration RMSE,6th Iteration RMSE,7th Iteration RMSE,8th Iteration RMSE,9th Iteration RMSE,10th Iteration RMSE,11th Iteration RMSE,12th Iteration RMSE,13th Iteration RMSE,14th Iteration RMSE,15th Iteration RMSE,16th Iteration RMSE,17th Iteration RMSE,18th Iteration RMSE,19th Iteration RMSE,20th Iteration RMSE,21th Iteration RMSE,22th Iteration RMSE,23th Iteration RMSE,24th Iteration RMSE,25th Iteration RMSE,26th Iteration RMSE,27th Iteration RMSE,28th Iteration RMSE,29th Iteration RMSE,30th Iteration RMSE
11_iris,chain01_datawig,1,sepal_length,0.3398572012396668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,1,sepal_width,0.09045880946992015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,1,petal_length,0.41011205170161497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,1,petal_width,0.3971832444283353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,2,sepal_length,,0.21542336913395102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,2,sepal_width,,0.1591291808722507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,2,petal_length,,0.392337490040849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,2,petal_width,,0.09207949914322418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,3,sepal_length,,,0.2971593016732432,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,3,sepal_width,,,0.1817552707929145,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,3,petal_length,,,0.43698057460209067,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,3,petal_width,,,0.23348431355394733,,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,4,sepal_length,,,,0.4345039247763459,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,4,sepal_width,,,,0.17711679438685268,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,4,petal_length,,,,0.4778325723595943,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,4,petal_width,,,,0.3259596605916754,,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,5,sepal_length,,,,,0.638210169435599,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,5,sepal_width,,,,,0.18681925495301613,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,5,petal_length,,,,,0.3762706044206352,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,5,petal_width,,,,,0.4123595499611203,,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,6,sepal_length,,,,,,0.23412337750144507,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,6,sepal_width,,,,,,0.327676277338442,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,6,petal_length,,,,,,0.2744810149665565,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,6,petal_width,,,,,,0.22969652558230527,,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,7,sepal_length,,,,,,,0.2973095335533149,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,7,sepal_width,,,,,,,0.2582917350826666,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,7,petal_length,,,,,,,0.3123276452556759,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,7,petal_width,,,,,,,0.2389872269397239,,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,8,sepal_length,,,,,,,,0.37820649469474205,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,8,sepal_width,,,,,,,,0.11973859037439166,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,8,petal_length,,,,,,,,0.3238696985137492,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,8,petal_width,,,,,,,,0.24624310116524933,,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,9,sepal_length,,,,,,,,,0.15680562136852744,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,9,sepal_width,,,,,,,,,0.2541071145695546,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,9,petal_length,,,,,,,,,0.4017555467212132,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,9,petal_width,,,,,,,,,0.2328376840231864,,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,10,sepal_length,,,,,,,,,,0.25666127016797124,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,10,sepal_width,,,,,,,,,,0.22564570385452107,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,10,petal_length,,,,,,,,,,0.39240745458765947,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,10,petal_width,,,,,,,,,,0.29205698450626866,,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,11,sepal_length,,,,,,,,,,,0.22471249708710592,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,11,sepal_width,,,,,,,,,,,0.26920200465324995,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,11,petal_length,,,,,,,,,,,0.42047440458186697,,,,,,,,,,,,,,,,,,,
11_iris,chain01_datawig,11,petal_width,,,,,,,,,,,0.292823925856571,,,,,,,,,,,,,,,,,,,
