Dataset,method,Experiment,RMSE
4_wine,chain01_datawig,1,0.2599 ± 0.0854
4_wine,chain01_datawig,2,0.2860 ± 0.1290
4_wine,chain01_datawig,3,0.2365 ± 0.0955
4_wine,chain01_datawig,4,0.2754 ± 0.0890
4_wine,chain01_datawig,5,0.2586 ± 0.0532
4_wine,chain01_datawig,6,0.2141 ± 0.0764
4_wine,chain01_datawig,7,0.2543 ± 0.0932
4_wine,chain01_datawig,8,0.2774 ± 0.0739
4_wine,chain01_datawig,9,0.2641 ± 0.0870
4_wine,chain01_datawig,10,0.2392 ± 0.0947
4_wine,chain01_datawig,11,0.2917 ± 0.0554
4_wine,chain01_datawig,12,0.2793 ± 0.0728
4_wine,chain01_datawig,13,0.2849 ± 0.0986
4_wine,chain01_datawig,14,0.2893 ± 0.1215
4_wine,chain01_datawig,15,0.2501 ± 0.0690
4_wine,chain01_datawig,16,0.2854 ± 0.1105
4_wine,chain01_datawig,17,0.2563 ± 0.0830
4_wine,chain01_datawig,18,0.2572 ± 0.0708
4_wine,chain01_datawig,19,0.2676 ± 0.0952
4_wine,chain01_datawig,20,0.2805 ± 0.1271
4_wine,chain01_datawig,21,0.3044 ± 0.0697
4_wine,chain01_datawig,22,0.2792 ± 0.0603
4_wine,chain01_datawig,23,0.2515 ± 0.0907
4_wine,chain01_datawig,24,0.2418 ± 0.1290
4_wine,chain01_datawig,25,0.2240 ± 0.0935
4_wine,chain01_datawig,26,0.2623 ± 0.0746
4_wine,chain01_datawig,27,0.2517 ± 0.1300
4_wine,chain01_datawig,28,0.3141 ± 0.0637
4_wine,chain01_datawig,29,0.2636 ± 0.0951
4_wine,chain01_datawig,30,0.2339 ± 0.0701
