Dataset,method,Iteration,Random_train_col,Column,1th Iteration RMSE,2th Iteration RMSE,3th Iteration RMSE,4th Iteration RMSE,5th Iteration RMSE,6th Iteration RMSE,7th Iteration RMSE,8th Iteration RMSE,9th Iteration RMSE,10th Iteration RMSE,11th Iteration RMSE,12th Iteration RMSE,13th Iteration RMSE,14th Iteration RMSE,15th Iteration RMSE,16th Iteration RMSE,17th Iteration RMSE,18th Iteration RMSE,19th Iteration RMSE,20th Iteration RMSE,21th Iteration RMSE,22th Iteration RMSE,23th Iteration RMSE,24th Iteration RMSE,25th Iteration RMSE,26th Iteration RMSE,27th Iteration RMSE,28th Iteration RMSE,29th Iteration RMSE,30th Iteration RMSE
17_bank,chain02_datawig,1,"['month', 'previous', 'balance', 'job', 'day', 'marital', 'education', 'duration', 'pdays', 'loan', 'contact', 'default', 'age', 'housing', 'poutcome', 'campaign']",month,0.2466670646385661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_bank,chain02_datawig,1,"['month', 'previous', 'balance', 'job', 'day', 'marital', 'education', 'duration', 'pdays', 'loan', 'contact', 'default', 'age', 'housing', 'poutcome', 'campaign']",previous,0.0893249847839374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_bank,chain02_datawig,1,"['month', 'previous', 'balance', 'job', 'day', 'marital', 'education', 'duration', 'pdays', 'loan', 'contact', 'default', 'age', 'housing', 'poutcome', 'campaign']",balance,0.14061429312578788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_bank,chain02_datawig,1,"['month', 'previous', 'balance', 'job', 'day', 'marital', 'education', 'duration', 'pdays', 'loan', 'contact', 'default', 'age', 'housing', 'poutcome', 'campaign']",job,0.2891548549860669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_bank,chain02_datawig,1,"['month', 'previous', 'balance', 'job', 'day', 'marital', 'education', 'duration', 'pdays', 'loan', 'contact', 'default', 'age', 'housing', 'poutcome', 'campaign']",day,0.2587675593155536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_bank,chain02_datawig,1,"['month', 'previous', 'balance', 'job', 'day', 'marital', 'education', 'duration', 'pdays', 'loan', 'contact', 'default', 'age', 'housing', 'poutcome', 'campaign']",marital,0.28685058815497866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_bank,chain02_datawig,1,"['month', 'previous', 'balance', 'job', 'day', 'marital', 'education', 'duration', 'pdays', 'loan', 'contact', 'default', 'age', 'housing', 'poutcome', 'campaign']",education,0.23386486063831677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_bank,chain02_datawig,1,"['month', 'previous', 'balance', 'job', 'day', 'marital', 'education', 'duration', 'pdays', 'loan', 'contact', 'default', 'age', 'housing', 'poutcome', 'campaign']",duration,0.15057291480156007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_bank,chain02_datawig,1,"['month', 'previous', 'balance', 'job', 'day', 'marital', 'education', 'duration', 'pdays', 'loan', 'contact', 'default', 'age', 'housing', 'poutcome', 'campaign']",pdays,0.17350548544563546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_bank,chain02_datawig,1,"['month', 'previous', 'balance', 'job', 'day', 'marital', 'education', 'duration', 'pdays', 'loan', 'contact', 'default', 'age', 'housing', 'poutcome', 'campaign']",loan,0.37802157820397364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_bank,chain02_datawig,1,"['month', 'previous', 'balance', 'job', 'day', 'marital', 'education', 'duration', 'pdays', 'loan', 'contact', 'default', 'age', 'housing', 'poutcome', 'campaign']",contact,0.5095118871428922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
