Dataset,method,Experiment,RMSE
6_chess,chain03_datawig,1,0.2868 ± 0.0100
6_chess,chain03_datawig,2,0.2850 ± 0.0094
6_chess,chain03_datawig,3,0.2821 ± 0.0100
6_chess,chain03_datawig,4,0.2864 ± 0.0089
6_chess,chain03_datawig,5,0.2873 ± 0.0087
6_chess,chain03_datawig,6,0.2865 ± 0.0099
6_chess,chain03_datawig,7,0.2872 ± 0.0116
6_chess,chain03_datawig,8,0.2881 ± 0.0115
6_chess,chain03_datawig,9,0.2831 ± 0.0124
6_chess,chain03_datawig,10,0.2894 ± 0.0078
6_chess,chain03_datawig,11,0.2837 ± 0.0102
6_chess,chain03_datawig,12,0.2890 ± 0.0086
6_chess,chain03_datawig,13,0.2894 ± 0.0066
6_chess,chain03_datawig,14,0.2842 ± 0.0113
6_chess,chain03_datawig,15,0.2908 ± 0.0071
6_chess,chain03_datawig,16,0.2873 ± 0.0102
6_chess,chain03_datawig,17,0.2849 ± 0.0085
6_chess,chain03_datawig,18,0.2879 ± 0.0093
6_chess,chain03_datawig,19,0.2885 ± 0.0065
6_chess,chain03_datawig,20,0.2820 ± 0.0077
6_chess,chain03_datawig,21,0.2842 ± 0.0072
6_chess,chain03_datawig,22,0.2851 ± 0.0092
6_chess,chain03_datawig,23,0.2860 ± 0.0075
6_chess,chain03_datawig,24,0.2855 ± 0.0088
6_chess,chain03_datawig,25,0.2872 ± 0.0084
6_chess,chain03_datawig,26,0.2866 ± 0.0095
6_chess,chain03_datawig,27,0.2853 ± 0.0076
6_chess,chain03_datawig,28,0.2838 ± 0.0114
6_chess,chain03_datawig,29,0.2858 ± 0.0115
6_chess,chain03_datawig,30,0.2874 ± 0.0063
