Dataset,method,Experiment,RMSE
10_lympho,chain03_datawig,1,0.3697 ± 0.1516
10_lympho,chain03_datawig,2,0.4022 ± 0.2563
10_lympho,chain03_datawig,3,0.3569 ± 0.1498
10_lympho,chain03_datawig,4,0.4425 ± 0.2143
10_lympho,chain03_datawig,5,0.3785 ± 0.1593
10_lympho,chain03_datawig,6,0.3448 ± 0.1356
10_lympho,chain03_datawig,7,0.3584 ± 0.1622
10_lympho,chain03_datawig,8,0.4154 ± 0.2031
10_lympho,chain03_datawig,9,0.3525 ± 0.1417
10_lympho,chain03_datawig,10,0.4613 ± 0.2571
10_lympho,chain03_datawig,11,0.4273 ± 0.1837
10_lympho,chain03_datawig,12,0.4120 ± 0.2860
10_lympho,chain03_datawig,13,0.4030 ± 0.1829
10_lympho,chain03_datawig,14,0.4806 ± 0.1831
10_lympho,chain03_datawig,15,0.4414 ± 0.2271
10_lympho,chain03_datawig,16,0.4452 ± 0.2440
10_lympho,chain03_datawig,17,0.3929 ± 0.1984
10_lympho,chain03_datawig,18,0.5209 ± 0.2523
10_lympho,chain03_datawig,19,0.3698 ± 0.1499
10_lympho,chain03_datawig,20,0.3528 ± 0.1673
10_lympho,chain03_datawig,21,0.3959 ± 0.1727
10_lympho,chain03_datawig,22,0.4208 ± 0.3282
10_lympho,chain03_datawig,23,0.4182 ± 0.1657
10_lympho,chain03_datawig,24,0.5129 ± 0.2196
10_lympho,chain03_datawig,25,0.4066 ± 0.1434
10_lympho,chain03_datawig,26,0.3858 ± 0.2017
10_lympho,chain03_datawig,27,0.4141 ± 0.2005
10_lympho,chain03_datawig,28,0.4755 ± 0.2469
10_lympho,chain03_datawig,29,0.4755 ± 0.2360
10_lympho,chain03_datawig,30,0.4939 ± 0.1978
